created_at,text
2025-06-13 23:58:54,ㄱㅊ!!내개인정보는 테무도알고skt도알고알바몬도알고다아는허벌정보니까!
2025-06-13 17:10:10,"skt가 사고를 쳐서 (물론 중복이 있겠지만) 국민의 절반에 해당되는 2695만건의 개인정보가 유출되고 유심을 바꿔야 할 정도로 문제가 심각함에도, 이에 대해 skt가 정직하게 책임을 지게 했다가 현 대통령과 여당을 싫어하는 언론이 징벌적 손배로 개미들이 운다고 언플하기라도 하면 뭐..ㅋㅋ"
2025-06-13 17:05:55,"sk텔레콤이 지금 이 시각 코스피 시가총액으로 46위던데, kt가 42위인 걸 보면 사건 터지기 전에도 대략 이 순위 언저리였던 모양이다. 그리고 저런 사건이 터지고도 skt는 경쟁사인 kt는 물론 저 lg전자하고도 순위가 가깝다. 과기부가 skt 잡길 포기했다면 이것 때문에 눈치 보는 거 아닐라나."
2025-06-13 16:28:03,"폰 신나게 바꾸고 받으니까
skt임 시발 대리점 아저씨
이건 말 안 해줬잖아요"
2025-06-13 16:15:44,"[단독] 과기정통부, ‘USIM 해킹 사태’ 위약금 면제 없었던 일로...SKT 신규영업 정지 해제 7월로 가닥"
2025-06-13 16:01:14,"Skt면은 퍼플렉시티 유료 1년간 무료로 신청해서 쓸수있으니까 그거라도 뽕뽑아야해 허구한날 너,전립선을 찔렀어라고하는 멍청한 지피띠니보다 맘에들어"
2025-06-13 15:20:47,"나는 퍼블렉시티라고 AI 프로그램 사용하는데 (SKT 통신사 사용하면 1년 무료인) _ 무료 버전도 대화 가능한데 대신 사용할 수 있는 Ai 모델 제한있음.

퍼블렉시티 사용 꼭 안해도 되는데 모델마다 표현이나 수위 조절이나 그런게 다 달라."
2025-06-13 15:15:30,"하...스밍 다놓치구...........
데이터는 안터지고.......skt서럽고..."
2025-06-13 14:48:58,"최근 한국에서는 전국적으로 여객기·헬기의 충돌이나 추락 등 항공사고,공장·물류창고·병원·박물관 화재, 열차 탈선, 전국적 산불, 싱크홀 사고,다리 붕괴,선박사고,법기관과 선거기관 및 SKT와 같은 대형 통신사 해킹 등 #대규모_사고가_끝도없이 일어나고 있는데"
2025-06-13 14:24:25,"우리 진짜 행복해요....
저 삼수생이고 더비엿고 skt임......"
2025-06-13 14:08:53,"오늘 SKT 왜 이럼
하루종일 안터짐 
낼도 이럴려나?
중요할 때 안터져 정말 짜증남
낼꺼는 미리 캡쳐해가야겠다"
2025-06-13 14:06:10,"과기정통부는 무슨 자격으로 SKT에 면죄부를 주려하느냐?! 결국엔 소비자가 왜 고통 받아야 하는지 설명하라!!"
2025-06-13 14:03:36,"이건 너무 불공평해요,우리가 정치권에 호소해서 SKT를 압박해야 해요!!"
2025-06-13 13:50:06,데이터 안 터진다 특히 skt 미리미리 번호교환과 저장해두고 만날곳 시간 약속 해두기...★
2025-06-13 13:34:36,"오늘 너무 좋았는데

SKT LTE 안터지는거 너무 심하더라ㅜ 티켓확인조차 못하는 지경 ㅜㅜㅜ 아… 바꿔야하나ㅜ"
2025-06-13 13:23:50,Skt미친거아님 진짜 속터져죽는줄
2025-06-13 13:10:51,"액땜을 몇번한거임
혹시 통신사까지 skt신건 아니겟지"
2025-06-13 13:06:59,"???이게 뭔 개소리야?
skt는 usim 해킹당하고 보안에 아무런 신경도 안써도 과징금도 없도 걍 없는 일로 넘어가???????????????"
2025-06-13 12:42:25,"삼성전자 왜 이러냐…
갤럭시 A56 5G 자급제 아닌 SKT 단독출시"
2025-06-13 12:39:25,skt사태가 더 열받는 거 이 나라는 휴대폰번호가 없으면 진짜 사람이 아무것도 못하는 수준으로 의존도가 ㅁㅊㅅㄲ인데 그걸 민영화해서 돈 ㅈㄴ 번 사기업이 이런 초유의 해킹을 당했는데 거기에 대한 대응이 ㅆㅄㄲ같은데다 이젠 위약금도 안해준다고? 기기까지 무상변경해도 모자랄판에 ㅆㅂ
2025-06-13 12:20:21,난 아직 skt 유심 못바꿨는데
2025-06-13 12:06:45,대륜 ＂SKT 해킹 손해배상 100만원씩…총 580명 신청＂ (출처 : 아시아경제 | 네이버 뉴스)
2025-06-13 11:45:59,위약금 면제 롤백하고 대신 SKT 매각으로 갔으면 ^^
2025-06-13 11:35:25,"고심끝에 위약금 면제 안해줌
SKT도 이렇게 된거 고심끝에 해체하면 안되나? 얘들땜에 대리점을 몇번을 다닌건지..."
2025-06-13 11:24:01,Skt이용자면 퍼플렉시티 프로 1년 무료사용이래요
2025-06-13 11:12:04,"통신사도 바꿨음
10년넘게 논란많은 skt 썼는데
이번기회에 u+로 갈아타다"
2025-06-13 11:01:12,"[단독] 과기정통부, 'USIM 해킹 사태' 위약금 면제 없었던 일로…SKT 신규영업 정지 해제 7월로 가닥 | 경제 : 네이트 뉴스"
2025-06-13 11:00:52,읽어보니까 skt도 피해자라고? 씨발 지랄도 유분수지 이 좆같은 통신사새끼들... 아니 그리고 정부 이새끼도 문제야 이 씨발 지들끼리 다 해쳐먹고 국민들 고통은 나몰라라고 씨발 진짜...
2025-06-13 10:00:13,"해피엔딩을 맞은 SKT 정보유출사태


그러면 그렇지 ㅋㅋㅋㅋㅋ"
2025-06-13 09:22:13,"SKT 위약금 면제 근황...
이런 놈이 장관이니 뭐..
저래도 skt에서 탈출 안 한다고요?
남들이 당신을 개 돼지라 불러도 반박할 수 없습니다.
#skt #skt해킹 #위약금 #skt위약금"
2025-06-13 09:20:24,"มาๆๆๆ มามุงงง มาดูซังวอน 

[BOYS ll PLANET K] 이상원 LEE SANG WON @시그널송 '올라(HOLA SOLAR)' 개인 무대 평가  ผ่าน "
2025-06-13 09:19:01,"어제 개킹받았던 사건
skt써서 학교 프린터기 가입 못해가꼬
더 비싸게 프린트함
킹"
2025-06-13 09:13:38,[정보] 속보) skt 사태 헬피엔딩 확정
2025-06-13 09:12:27,skt 과기부 쪽도 신경쪼끔만 부탁드리겠습니다
2025-06-13 08:58:10,해킹 이후 SKT→KT 이동한 가입자 수 30만명 넘어
2025-06-13 08:52:25,"방송일시 : 2025년 6월 15일(일) 오후 7시10분 ^^

“3년간 조용한 침입”…이슈 PICK 쌤과 함께 김승주, SKT 해킹 사건→국가 정보전의 경고"
