created_at,text
2025-07-08 23:58:45,"‘후회 없는 선택’은 없으니, 나를 위한 후회를 선택할 것.

SKT 쓰면 퍼플렉시티 프로가 1년간 무료라는 걸 처음 알았다. 뭐 물었더니 위와 같은 대답을 얻었다. ㅋㅋㅋ"
2025-07-08 23:40:13,‘위약금 면제’에 SKT 이탈 러시…하루새 1만7천여명 번호이동 (출처 : 문화일보 | 네이버 뉴스)
2025-07-08 23:32:27,"SKT 위약금 면제에 업계 '진흙탕 싸움'…정부, 진화 나섰다 : zum 뉴스"
2025-07-08 23:17:12,"SKT ""해외체류·군복무자는 14일 이후에도 위약금 면제"""
2025-07-08 23:06:30,SKT ‘위약금 면제’에 이탈 급증…“하루에 1.7만 번호이동” (출처 : KBS | 네이버 뉴스)
2025-07-08 22:41:14,엑박 쟤네들 몇 년 전엔 SKT랑 협력해서 첫 달 1000원 이벤트 같은것도 막 했던지라 이번건도 그런거 아닐까 싶어요.
2025-07-08 21:40:13,SKT로 번호이동 하실 분들은 갤럭시 Z폴드7 살 기회인듯. 아마 100만원 미만으로 살 수 있을듯. 역대급 얇은 갤럭시 폴드네 진짜(카툭튀 이긴 하지만) credit: Roland Quandt
2025-07-08 16:45:27,저 kt입니다 skt아닙니다 님들 긴장타세요
2025-07-08 15:05:48,아아아아… 제가 통신사가 skt라 지금 폰전원을 못끄는 상황이라… ios업뎃도 못하고있었는디ㅠㅜㅠㅜㅠㅜ 걍 빨리 폰 바꿔야겠다…………… 감사해요ㅠㅠㅠㅠㅠㅜ
2025-07-08 14:26:08,어떻게 될지는 모르겠지만 근데 왜 skt 해킹로그 기록이 22.6월 ~ 24.12.02 까지만 로그가 지워졌고 그 이후에는 로그 기록이 남아있는걸까요?? 쨋든 해커들은 맞는거 같은데... 멀까요
2025-07-08 14:15:37,기존 skt VIP 회원은 버림받음... 나 VIP 요금제 쓰는데 뭐가없어 .. 뭐 영화예매나 빕스 할인같은게 좀더 풀렸다는데 사실상 잘안쓰는 것 들ㅋㅋㅋㅋㅋ
2025-07-08 13:51:30,"아니..SKT 가입자 뺏기는거 걱정되서 번이로 KT랑 LG에서 뺐어오려고 보조금푼거 어이없네..
갤25 울트라 번이만 29만.. 기변은 69만..
장기할인때메 못 옮기는거 알고 남아있는 사람은 안챙기는거봐.."
2025-07-08 13:49:10,"아니 SKT 위약금 면제라고 소식떳길래
대충 아 그럼 이제 안심이다 하고 8월에 해지하려고 햇는데
왜 소식 발표 후 10일간 제한 걸어둠??
이게 무슨 기간제 피버이벤트도 아니고 미친놈들아
보면볼수록 얼탱이가없네
니들 결국에 위약금 면제라고 해놓고 해지할때"
2025-07-08 13:31:35,나 … 걍 그래도 쓰던거 써야지 싶엇는데 … skt버릇없는거 때문에 갈아타고싶어짐 …. 내 정보 털럈을때도 뭐 어쩔수없지 햇는데 … 이후 태도들이 너무 싸가지가 없어서 여기서 확 정떨어짐 ……
2025-07-08 13:14:10,"“침해 전제한 사이버 보안 설계가 필요하다” - 염흥열 순천향대 교수

SKT 해킹 사고로 본 사이버 보안 민낯
터지고 나서야 대응…기존 방식 한계
형식적 CISO 임명으론 보안 리더십 부족
ISMS 무용론은 섣불러…자율 개선체계 필요"
2025-07-08 13:05:02,ㅋㄱㅋㄱㅋㄱㅋ SKT씹새끼들 22년에 악성코드 발견했는데 덮었단다 ㅋㅋㅋㅋㅋㅋ ㅋ 뒤에도 몇 번 더 덮음 ㅋㅋㅋㅋㅋ 우린 22년부터 털리고 있었던거임
2025-07-08 12:58:33,아니뭐야 메가박스 1매 만원 SKT멤버십으로됐잖아 왜 비싸게주고샀지
2025-07-08 12:45:47,애초에 SKT에 티빙에 없네... 웨이브 0원 포기가 힘든데요
2025-07-08 12:37:48,Skt이새끼들은 나한테도 처맞아야됨
