created_at,text
2025-05-06 23:52:27,여행 가서 시간 놓쳐서 투표 못하면 어카지 다 썰리는거 아니얌..? 유심도 안할 예정인데
2025-05-06 23:45:07,어제 오후부터 갑자기 유심이 고장났는지 와이파이로 인터넷 잡는일 이외엔 아무것도 할수가 없는데 하필 SKT라 난감해짐...
2025-05-06 23:32:46,SKT 유심 재고 부족 여전…내주쯤 숨통 트일 듯
2025-05-06 23:29:22,e심 도입 지체해 ‘SKT 유심대란’ 키웠다
2025-05-06 23:14:16,"아고다를 통해서 돈까지 냈는데, 예약이 잘 됐는지 호텔쪽 메일로 확인하고 있다네요 
여행자 보험도 들어놨고 유심도 미리 주문해야만"
2025-05-06 22:58:13,"Kt 유심 구매한 지 2주째
번호이동을 못하고 있다
Skt 망했으면 좋겠다 (소곤"
2025-05-06 22:56:06,Sk유심사태랑 이게 결코 무관한거... 겠지 ㅎ
2025-05-06 22:24:56,"유심 확보가 늦어지고 있습니다.
[Web발신]
[SKT] 유심 확보 지연 안내

현재 순차적으로 유심 교체를 진행 중이나 물량이 부족한 상황입니다.
교체를 기다리고 계신 고객님께 사과드립니다. 매장에 유심이 들어오는 대로 고객님께 교체 가능한 날짜를 문자로 보내 드리겠습니다.
최대한 빠른 시일"
2025-05-06 22:05:39,"이번 SK유심 사태를 겪으면서 깨달은 것은 세상에 공짜가 없다는 것.
LG텔레콤만 사용하다 SK로 바꾼뒤 매달 많은 혜택..이전 통신사에서 받아 보지못한  공짜커피,빵,티켓.온리인몰이나 각종 프랜차이즈에 높은 할인율등.. 그게 다 공짜가 아니었어.큰 댓가를 미리 취룬 것이었다."
2025-05-06 22:02:49,[SKT 유심해킹] 2030남성 잘못은 없나
2025-05-06 21:57:20,"갤럭시 > 아이폰 갈아탄 후기
IOS로 이동 앱은 쓰라고 만들어둔 것이 맞나? 오류 100번나서 수동 이동 했다
앱 보관함은 왜 편집이 안 되는 것인가 
SKT까지 쓰고 있어서 유심보호 서비스 때문에 인식이 안대서 두배로 고생함"
2025-05-06 21:16:31,"[성공예감 이대호입니다] 2부 풀영상 | 괴담 vs 사실, SKT 유심 해킹 이슈 바로 알기 - 김승주 교수 (고려대 정보보호대학..."
2025-05-06 20:47:24,얘네들 공통점은 이재명이 보다 김어준에 빠져 있다는 점입니다. 하나 같이 김어준의 방송을 청취하는 자들입니다.  유심칩과 중국 알바애들 빼고..
2025-05-06 20:34:53,LCK T1 VS KT전 할 때 누가 채팅으로 위성팔이 VS 유심팔이 이러던데 ㅋㅋㅋ
2025-05-06 20:31:52,"유심을 교체하게 만드는 원인을 제공한 회사로서 돈으로 보상을 못해주면 미안하다고 사과하는 태도라도 가져주는게 최소한의 예의 아닌가?
원인을 제공했다고 생각을 안하는 걸지도 모르겠군요
내가 잘못한게 1도 없다는 태도 모르쇠네요ㅠㅠ"
2025-05-06 20:21:32,?????????? 대체 기사를 어떻게 읽은 거임. 고객 보고 손해를 증명하라고 한 거지.... 유심사태에 고객 책임이 있다고 한 게 아닌디...
2025-05-06 20:07:36,"흠. 여러분. 제가 SKT 회장을 일신 동강이가 더 빠를까요, 유심칩을 이전 서비스 유지한 채로 교체가 더 빠를까요? 아무래도 전자 같죠? 날 풀려서 흙이 참 보드라워요. 겨울은 딱딱해서 삽이 안들어가는데. 그래서 봄에 나무 심는거겠죠. 칩이냐, 7년이냐, 그것이 고민이로다."
2025-05-06 19:21:48,"물 쏟은 뒤로 폰 제정신 아님
공기계 사서 유심만 바꿔써야될 거 같아"
2025-05-06 18:56:30,"씨발럼들아 뭘 유심사태에 고객책임이 있어;;
니네를 선택한 과거의 내가 책임져야한다는소리임????;;;;;;"
2025-05-06 18:23:47,"공기계로 유심을 옮겨보니 사진과 같은 알림이 뜨며 데이터 사용은 물론 전화도 작동하지 않았다.

그리고 다시 원래 폰으로 옮기니 저런 문자가 왔다.

특별히 공기계로 옮길 일이 있다면 유심보호서비스를 해지하고 바꾸자마자 다시 바로 가입해야겠다."
2025-05-06 17:54:17,"낫띄워달라햇더니
무상을주사위로이겨서
직접쟁취
근데이거먹고
유심해킹당했는지
엑사ㄱ속밟음"
2025-05-06 17:47:48,어제 유심 바꾸고 왔는데 폰이 되게 빨라짐 머지 진짜
2025-05-06 17:34:14,해킹시켜 중국에 유심 유출하고  원본유심 코드까지 사진찍어결국 갖다바치는 중국 짱개 빨갱이들.부정 선거 조작 2300만명분 준비 끝났네. 이미 부정선거 투표 민주당표로 2300만명분 조작 미리찍어 제작마친 듯. 자 이제 인천상륙작전! 가즈아!~~~~~ !!!
2025-05-06 17:23:03,"[사실확인] SKT 추가 해킹 발견…유심 교체만으로도 안전한가? | 홈 : 네이트 뉴스 

대체 뭐때문에 SK가 해킹 표적이 된거지? 
한번은 그렇다쳐도 같은 곳을 두번이나 해킹 했다는 건 뭔가 이상하긴 하네"
2025-05-06 17:21:46,"? ㅅㅂ 윤석열같은 소리하네 ? 
신나게 하루를 마무리하던 중에 계엄이라는 헛소리를 들었고 
신나게 하루를 지내고 있었는데 내 유심이 유출됐다고 들었음 
여기에 국민 또는 고객의 책임이 뭐가 있는데 ?"
2025-05-06 17:13:12,"아 또 유심교체악몽이떠오르네
국짜님 제가 만약 해킹을당한다면
알바생썰을 이어주새요
감사합니다"
2025-05-06 17:09:19,유심침 이용해 대선 조작??이런걸 우리 하나님이 벌을 안내리시고 넘어간적이 없으신데 다 지하감빵에 쳐 넣지....
2025-05-06 17:01:36,"일본유심때문에갸스트레스받아소
일본공연안가는사람이되기로함ㅅㄱ"
2025-05-06 16:40:45,"아 아이폰 하나 살까

일본갈때마다
스이카는 별도로 들고 다녀야 되지
삼성 월렛이랑 구글 월렛 둘다 써야되지
로치케 쓸려면 폰에 유심도 바꿔야되지

이거 그냥 서브로 아이폰 하나사서
일본유심 아이폰에 박고
ana페이랑 스이카 월렛에 박아두고 일본갈땐 아이폰을 들고가는게 맞는거아닐까"
2025-05-06 16:26:18,"유심도버리고 폼클렌직도버리고 썬크림도버리고
청소할ㅋ대악귀들렷엇나"
2025-05-06 16:24:44,"오늘 조카가 집에 왔는데(조카 나이가 동생이랑 1살차이임)
암튼 걔가 폰 고치는거 할줄알아서
요즘 유심 문제도 있고 핸드폰 거지 같아서 엄마랑 내꺼 한번 봐달라고 했는데
엄마가 곧 뒈지기 직전이라는 말을 돌려서 얘기해줌
그리고 내꺼도 ㅎㅎ 개이득이다
조만간 바꿔야지.,.!!"
2025-05-06 16:22:14,"이름외우기를 잘 못해서....
그리고 스토리넘기다가 괴8뜨면 그게 쌤꺼라서 뭔가 프로필에 들어가본다거나 아이디를 유심이 본다던가를 안해서"
2025-05-06 16:19:58,말이 아 다르구 어 다른 건데 제목을 이렇게 쓰면 어떡하냐~ 사태 발생 책임이 고객한테 있는 게 아니라 유심 교체할 때 고객이 피해 입은 증거를 대는 책임이 필요하다잖아.. 물론 이것도 ㅂㅅ같은 소리지만?
2025-05-06 16:05:22,ㅋㅋ아 걍 유심 교체고 지랄이고 걍 돈이나 줫음 좋겟네요 어차피 ㅈ된 개인정보 ㅡㅡ
2025-05-06 15:56:07,유심 해킹을 방지하는 4가지 방법 살펴보기 -
2025-05-06 15:55:48,"ㅅㅂ 회장님 손절속도가 5G라서 너무곤란해요
유심교체하듯이 손주를 교체해버리시면 어떡해요"
2025-05-06 15:51:53,내 유심은 언제쯤 개통이 되는걸까
