created_at,text,like_count
2025-04-22 15:21:14,"아니 핸드폰 회사에 있을때 벨소리가 너무 작아서 계속 못 받고 잇음. 벨소리 높여놨는데 집에서 울릴때는 엄청 우렁차게 크던데 또 회사 오니까 벨소리가 작아서 전화 못 받았네
전에 멋대로 뭘 업그레이드하고 깔고하더니 그 뒤부터 핸드폰 더 이상해짐. 게다가 skt 유심 해킹까지 되서그런가싶고~",0
2025-04-22 15:05:05,"SK텔레콤(SKT)이 악성코드 공격을 받아 유심 관련 일부 정보가 유출되는 정황을 발견하고 자진신고했다. SKT는 전체 시스템을 전수 조사할 계획이다.

 “유심 해킹 정황 발견” 자진신고…시스템 전수 조사",0
2025-04-22 15:01:23,예전에 이플 가입에 쓸만한 단기 유심 링크 본거 같은데... 까먹음 아는 사람 혹시 있음?,0
2025-04-22 14:54:04,"SKT 유심 정보 해킹당했대용. SKT 유저는 T world 앱에 들어가서 유심보호서비스(무료) 가입신청을 하라고 합니다. 

부대원이 가르쳐줌.",1
2025-04-22 14:36:53,"SKT 해킹사고 발생…정보유출 우려되는 고객이라면?
250422 디지털데일리

유심에는 요금제 가입한 사업자의 식별번호(HPLMN) 
가입한 통신사 네트워크에 접속하기 위해 필요한 인증키(Long Term Key)  데이터가 포함 
성명,주소,주민번호,이메일은  유심에 포함되어 있지 않다",0
2025-04-22 14:36:29,에스케이텔레콤은 22일 “지난 4월19일 오후 11시께 악성코드로 인해 에스케이텔레콤 고객의 유심 관련 일부 정보가 유출된 것으로 의심되는 정황을 발견했다”고 밝혔다. 회사는 현재 정확한 정보 유출 원인과 피해 규모 등을 파악 중,0
2025-04-22 14:35:49,"유심정보 해킹이라고 왜 말을 제대로 못하니
대포폰 생성 가능 위험이라고 왜 말을 못하니 ㅋㅋ",1
2025-04-22 14:33:26,"SKT 쓰시는 분덜 비상
유심보호서비스",1
2025-04-22 14:06:47,"가입자 2300만 SKT, 유심 정보 유출 정황


LG U+는 심카드 교체라도 해줬는데, SKT는 따로 뭐 안 하나 보네요.

조치 내역 중 불길한게 ""불법 유심 기변 및 비정상 인증 시도 차단을 강화""인데,
안 그래도 지금 SKT망만 유심 기변 불편한데 더 불편해지지 않을까 걱정되네요.",3
2025-04-22 13:58:34,신분증 위조당하고... 신분증 위조범이 핸드폰 개통을 하고.. 내명의로 2금융권에서 통장 개통까지 당해본 입장에서.. 유심 정보 유출되서 복제 당한다면.. 정말 끔찍한 상황이 될... -_-,0
2025-04-22 13:57:05,유심산다고 늦어서 전화로 예약도 바꿔봄 이런경험 귀중하지만 별로하고싶진않어ㅠ 나를 빨리 식당으로,0
2025-04-22 13:55:01,"덕질할때 VPN,여권인증,직구,일본 유심 개통까지 해봄",2
2025-04-22 13:49:06,"받는 비용만큼 보안도 신경 써 주시길
#SKT #유심 #해킹",0
2025-04-22 13:41:08,SKT 유심정보 해킹 당했다는데(들음) SKT 이용하시는 트친분들 티월드에서 유심보호서비스(무료) 가입해서 정보 보호하세요,3
2025-04-22 13:39:49,"SKT쓰시는 하늘님들

SKT유심정보 유출됐다고 합니다.
유심정보서비스 가입하세요.",6
2025-04-22 13:17:11,SKT 사용하는 가좍들 티월드 공지사항 확인하고 유심보호서비스 가입하세요(무료임),53
2025-04-22 13:11:08,"SKT 해킹당한거 

유심보호서비스
읽어보고 쓸만하겠다 싶으면 가입해둬 공짜임",1
2025-04-22 13:03:31,SKT 사고쳐놓고 문자도 안주냐? 당분간 해외 갈 일 없어서 유심보호서비스 가입은 한다만…짜증나네,0
2025-04-22 12:57:29,"STK 유심보호무료서비스 가입하고 왔다 
에혀 내 핸드폰은 뭐 이미 해킹이 다 된거지만 어쨌든 가입해둬야지",0
2025-04-22 12:17:58,"4월 19일 SK텔레콤 해킹으로 개인 정보 유출 

유출된 개인정보는 휴대전화번호·성명·주소·생년월일·이메일 주소·아이디·USIM고유번호 등 26개 항목

이 정보 어떻게 사용될까요?
곧 선거입니다.

기사 내용 일부: 
SK텔레콤은 지난 19일 오후 11시께 해커에 의한 악성 코드 공격으로 유심(USIM) 등",392
2025-04-22 12:09:03,티켓피아 가입하겠다고 유심까지 사두고는 귀찮아서 영원히 회피중 이러다 티켓 신청 마감전에 부랴부랴 하겠지 와중에 엔환율 1013원 왜 이렇게 내 사랑에 장애물이 많냐,3
2025-04-22 11:45:21,SKT 이 미친..... 유심식별번호가 유출됐는데 안내문자같은거도 안보내고..... 홈페이지로 고지하고 안전조치 원하면 무료로 해준다고....? 빡친다 진짜.....,1
2025-04-22 11:40:22,사유: G6 하나셀 유심 통화불가... 근데 마이너한거 살거면 아이폰 구세대가 나을것같기도 하고,0
2025-04-22 11:39:15,"SKT, 유심 정보 털렸다…과기부·KISA와 원인·피해규모 조사(종합) (출처 : 뉴스1 | 네이버 뉴스)  
중국???",0
2025-04-22 11:05:00,"지금 t월드에서 유심보호서비스 가입할 수 있게 되어있으니, skt통신사분들은 확인하시기.",1
2025-04-22 10:55:46,"일본전번........... 릭도님은 통신사 어디 쓰실까나
하나셀 더 싸게 좀 나와주면 좋겟다 하... 지금 샀으면 유심 값 6천원 아끼는거였는데 환율~!",1
2025-04-22 10:29:23,"SKT에서 알려드립니다
- 19일 저녁 해커에 의한 악성코드로 유심관련 일부 정보 유출 정황
- 유출 사실 인지 후 신속 신고와 함께 악성코드 삭제 및 해킹 의심 장비 격리 조치…현재까지 확인된 해당 정보 악용사례 없어",1
2025-04-22 09:44:11,어떤 인간 바르르  떨면서 극대노 하겠네요. 조금 있으면 중국 유심칩 동원한다에 오백원^^,1
2025-04-22 09:10:20,레전드인점 지금까지 유심을 한달플랜을 계속 사용해왔다 삼만원이아까워서..................................,0
2025-04-22 09:03:49,맞어 전화요금도 안내면서 전화되는 유심 사고싶다고 헛소리 하고 ㅉㅉ,0
