created_at,text,like_count
2025-04-23 23:39:56,"다행히 어렵진 않다 티월드 들어가면 바로 공지 뜨는데 그 공지에서 유심보호서비스 바로가기해서 가입하면 됨 
가입방법도 클릭 몇번하면 끝임 걍 지금 봤을 때 ㅃㄹ하셈",3
2025-04-23 23:39:20,유심 교체 해야한다는 거지? 아오 sk 개놈들아 니네가 알아서 해줘야 할 거 아냐 십샛기들,0
2025-04-23 23:38:14,NFC태그로 결제하는 삼성페이나 모바일 교통카드 그거 다 유심에 NFC 등록 해두고 쓰는거잖아 그래서 유심 교체하면 모바일 교통카드도 다시 등록해야하는데 정말 관련이 없는거임...??,21
2025-04-23 23:37:46,"알뜰은 유심 왤케 귀찮아?
ㅜ",0
2025-04-23 23:37:31,"유심 사줘 통신사
아놔 진짜 통신3사 진짜",0
2025-04-23 23:37:16,그전에 부모님 유심 부터 바꿔야   ㅠ  ㅡㅜ,0
2025-04-23 23:37:10,SKT 유심보호서비스 되게 이런 느낌임,0
2025-04-23 23:37:06,유심번호 괜히 건드렸다가 폰 잠겼어 낼 대리점 가야 돼 나 요즘 왜케 성급하게 생각없이 사냐 정신 차리자 쫌,0
2025-04-23 23:36:59,아니 그니깐 지금 내가 skt 유심을 꼽고 있는 상태일 때 털린다는 소리인거임?? 다른 칩 꼽고있으면 괜찮다는 말인건가? ㅈㅂ 아무나 알려줘ㅛㅇ 존나무서워ㅓㅇ휴,0
2025-04-23 23:36:49,"유심 교체 
안해두댐",0
2025-04-23 23:35:46,아 어떡하지 유심 바꾸려면 대리점 가야해..... 대리점 들어가는거 너무 부담스러운데.......... 음식점 들어가는것도 망설이는데 대리점을.. 가야된다고.....?,0
2025-04-23 23:35:33,유심무료교체 해달라고요 고객들이 똥으로보입니까?,0
2025-04-23 23:35:28,아씨...진짜 SKT 이새끼들 일 개좆같이하는덕분에 유심교체를 하기는 해야하는데 이걸 시발 왜 피해를 받은 사람이 돈 내고 교체를 해야하는거야?,0
2025-04-23 23:34:45,아오 skt 해킹당한거 지금 알아서 방금 유심보호서비스 가입햇네 스바,1
2025-04-23 23:34:05,"2. 유심 비번을 거는거는 비유하자면, 누군가가 집 열쇠를 이미 복사해간 뒤에 열쇠를 자물쇠 달린 보관함에 넣는거랑 비슷함. 이미 복사해간 열쇠로 집 열 수 있잖",0
2025-04-23 23:34:05,1. 유심보호서비스는 해커가 복제폰을 만들어도 일단은 개통이 안되게 막는 서비스임. 켜놓으면 일단은 괜찮겠지만 푸는 순간 원상복귀임. 눈가리고 아웅,0
2025-04-23 23:33:27,"나도 이랬는데
바꿀 필요 없고 유심뭐시기 서비스 하면 된다고.
해킹 당했는데 그냥 교체하면 좋을 것 같다고 교체해달라고 했음",5
2025-04-23 23:33:05,"웃긴건 조회할라고 티월드 들어가니까 실시감 검색어 같은거 다 유심 번호 puk번호 이딴거임 나도 이렇게 세번 틀리면 휴대폰이 잠김니다 떳ㅇ,면 백업부터 햇지 시바 초기화해야된다고,,,? 백업도 못햇는데,,,",3
2025-04-23 23:32:41,"유심보호서비스 바로요금제 가입자는 해지후 가입하라고 하던데ㅋㅋㅋㅋ
개인정보 유출당한 소비자가 해야하는 일이 너무 많지 않나요? 기업은 뭐하고 있죠? 심지어 22일 일을 순차적으로 문자공지요? 이미 늦지 않았나요? Sk를 누가 신뢰하겠어요? 제 정보 어쩌실 건데요",39
2025-04-23 23:32:15,친구 농구도보러가서 쟤랑 사진찍었는데 걍 똑같이아름다유심 황금사과주고싶더라,1
2025-04-23 23:31:50,이딴거 하지말고 무료로 유심을 교체해 주라고,0
2025-04-23 23:31:41,저 유심비밀번호 설정 잘못되서 핸드폰 막혔어요 ㅅㅂㅠㅠ 티월드 비번도 모르겠어요,0
2025-04-23 23:30:51,내가 이 글 보고 헉 skt 유심이 유출됐다네? 하니까 크로스피터가 “유시민?” ㅋㅋㅋㅋ 아 빨리 티월드 체크헤야지,0
2025-04-23 23:30:14,"무상유심교체 서비스를 해야하는거 아닌가?
이게 민영화의 실태인거다.",0
2025-04-23 23:29:36,"유심 교체나 해줘요
진짜 다시 생각해도 열받네",1
2025-04-23 23:29:35,"제가,,, 유심 심번호 세번 ㅌ,ㄹ려서 좃댄 사람ㅇ,로 보이세요,,,.? 맞음",9
2025-04-23 23:29:23,"SKT 해킹 때문에 유심보호서비스 가입하려고 했는데
아차
다음주 해외학회 참석 때문에 로밍 신청해놔서 가입이 안 된다
SKT 개자식들아 왜 해킹 당하냐고",20
2025-04-23 23:29:19,"유심 무료 변경 한대도... 
그거 일일이 사람들이 가서 교체해야 하잖아여...
 아니믄 자기들이 배송 시켜줄껏도 아니믄서.. 
왜 누군가의 시간과 노력은 돈만큼 중요하지 않다고 여길까요...",0
2025-04-23 23:28:18,"개인정보가 얼마나 중요한 시대인데 무상유심교체해주세요
책임 제대로 지세요~",1
2025-04-23 23:27:07,물론 영원히 저 서비스를 불편하게 쓰기보다는 아예 유심을 바꾸는게 젤 좋겠지만.. 당장 해킹당해서 악용되는걸 막기엔 도움되는거 맞음,0
2025-04-23 23:25:03,유심 바꿨더니 교통카드가 싹 날아가서 막차 몇 개 안 남았는데 지갑도 없고ㅠ 교통카드 발급기계는 삼페 안 되구 미친 .. . 러브언ㄴㅣ없었으면 집에 못갔다요 흑흑 모두 티머니 재등록 확인ㅎㅏ기를...,1
