created_at,text,sentiment,score
2025-07-04 10:20:37,"SKT는 침해 사고 발생 전인 4월 18일 24시 기준 약정 고객 중 침해 사고 이후 해지한 고객 및 7월 14일까지 해지 예정인 고객을 대상으로 위약금을 면제한다.

SKT 유영상 “유심 해킹 피해 책임 인정, 고객 위약금 면제”",negative,0.1641661524772644
2025-07-04 09:57:12,해킹관련 유심 안내 문자도 안 보내더니 거지같은 통신사 가족들 설득해서라도 바꿀까,negative,0.04697120189666748
2025-07-04 09:32:03,"난똑같은유심5년인가6년인가쓰고잇러서
위약금면제도못받네하;;",negative,0.06202864646911621
2025-07-04 09:30:01,"SK텔레콤, 2700만명 가입자 정보 털렸다
#SK #SKT #SK텔레콤 #해킹 #유심 #개인정보 #정보 #유출 #이재명 #대통령 #악성코드 #정부 #발표 #IT #IT뉴스 #IT조선",negative,0.0624200701713562
2025-07-04 09:08:47,"유심은 바꿨어요!
근데 폰 약정 거의 끝나기도 해서 갈아타긴 해야해요ㅋㅋㅋ",positive,0.5511083006858826
2025-07-04 09:07:43,아직 유심 안 바꾸셨어요?,negative,0.04188346862792969
2025-07-04 09:05:10,skt 유심 보호 서비스 때문에 해외 문자가 안와서 웨이보를 깔아놓고 회원 가입도 못하고 있어요... 불미스럽다,negative,0.0037271976470947266
2025-07-04 09:03:41,"직관 다닐 때 몸 푸는 거 유심하게 안 봐서...몰랏어요
대상자가 바뀌는 건 알앗는데
대상자 바뀌면 엥.. 그럼 얘는 누구랑 스트레칭하지
뭐ㅜ이런 생각햇엇어유..
고레기만의 루틴이라고는 생각도 안 햇으요.......",negative,0.05790054798126221
2025-07-04 09:00:19,염병할 핸드폰 유심 바꿨는데도 전화 연결 안 돼서 삼성서비스센터 가야 됨,negative,0.22283446788787842
2025-07-04 09:00:02,"하루 전인 3일, 이재명 대통령도 SKT 해킹 사건에 대해 언급했다.
#SK #SKT #SK텔레콤 #해킹 #유심 #개인정보 #정보 #유출 #이재명 #대통령 #IT #IT뉴스 #IT조선",negative,0.19192290306091309
2025-07-04 08:57:50,"SKT 개인정보 유출 감사패키지 요약
너의 개인정보외 유심은 약 7만원의 가치에요

1. 5G 무제한 요금 10만원 기준
보상금액 약 7만원 * 50기가 추가제공 의미없음

2. 알뜰폰 기준 
보상금액 약 6.5만원 * 50GB데이터 약 6만원

티멤버십 할인은 의미없어서 제외",negative,0.020781099796295166
2025-07-04 08:57:07,"좌파 아니고요.
중공인과 유심칩들 입니다.
좌파 우파 나누기는
이재명과 권성동이 원하는 그림입니다",negative,0.0771172046661377
2025-07-04 08:56:06,"지랄하고. 있네.
중공 유심칩들에게 조사하냐?
가짜놈이라고
폭발 직전인데
누가 지지한다 말이냐",negative,0.4681362509727478
2025-07-04 08:37:49,유심바꾸고 근처 강아지카페,positive,0.6193289160728455
2025-07-04 08:27:31,"안녕하세요. 온라인 유심 교체 예약 후 방문이 필요합니다. ☞  (당일 예약 불가)
매장 방문 시에는 명의자 신분증, 업무처리할 휴대폰 및 기존 USIM카드 지참이 필요한 점 참고하여 이용을 부탁드립니다. (명의자 본인 방문 기준) 감사합니다. ^CS",positive,0.6900125741958618
2025-07-04 08:22:17,"유심 샀다...
노빠꾸다ㅠㅠㅠ",negative,0.05131077766418457
2025-07-04 08:16:37,"유심 교체로 고객들 줄 세우더니
이번엔 해지로 줄 세우려나 보다.

7월 14일까지 해지 예정인 경우에만 SKT 위약금 해지:",negative,0.04839062690734863
2025-07-04 08:15:08,"미루고 미루다 드디어 유심교체
삼페도 재등록 해야하는지 몰라서 교통카드 안찍혀서 허버버벜ㅋㅋㅋㅋㅋ",negative,0.02708834409713745
2025-07-04 08:08:20,"옵션 :   SKT 유심 해킹 사태 관련

1. 위약금 면제 안 해주고 사업 접기.
2. 대통령이 시키는대로 말 잘 듣기.

어쩔래 ?? ㅋㅋㅋ",negative,0.18482661247253418
2025-07-04 08:00:01,"SK텔레콤 침해사고 민관합동조사단이 이번 SK텔레콤 유심 정보 유출과 관련해 SK텔레콤의 과실이 있다는 최종 조사결과를 4일 내놨습니다. 특히, SK텔레콤 서버에 악성코드가 최초 설치된 시점이 4년 전인 2021년 8월6일로 확인돼 파장이 예상됩니다.",negative,0.318162739276886
2025-07-04 07:59:25,SK텔레콤이 유심 해킹사태 이후 계약을 해지한 이용자를 대상으로 위약금을 면제하기로 했습니다 #SKT #SK텔레콤 #유심해킹사태 #SKT유심 #SKT유심해킹사태 #과학기술정보통신부 #SKT위약금 #위약금 #위약금면제,negative,0.022643685340881348
2025-07-04 07:48:09,유심 어찌저찌 해결하고 점심먹고 숙소 들어와서 샤워함,negative,0.03844994306564331
2025-07-04 07:44:58,여분 유심칩 넣을 곳이 애매해서 계속 고민했는데 집에 예전에 사둔 피크 케이스 ↓ 있길래 유심핀이랑 같이 넣었더니 딱이야,negative,0.16292208433151245
2025-07-04 07:32:45,SK텔레콤이 유심 정보 유출 사고 피해를 입은 가입자들 가운데 이달 14일까지 해지 예정인 가입자를 대상으로 위약금을 면제합니다.,negative,0.1825154423713684
2025-07-04 07:30:39,"유심정보 유출 자체가 안전한 통신서비스 제공이라는 계약 주요 사항 위반이라는 법률 자문 결과가 나왔습니다.

#유심해킹 #안전한 #통신서비스 #계약위반 #법률자문 #귀책사유 #위약금 #면제",negative,0.015189409255981445
2025-07-04 07:30:28,"최태원 개놈새끼가
중국에 유심칩팔아먹고 뭐하는짓이냐?",negative,0.10514366626739502
2025-07-04 07:27:41,"쫀아다요
유심 바꾸러 다녀오겠다요",negative,0.1333431601524353
2025-07-04 07:22:31,"와 이제 해외 유심/이심 구입할 때, 로컬망인지 로밍망인지 구분하려면 ChatGPT 같은 LLM 이용이 가능한지 확인하는 방법을 쓸 수 있겠구나.... 
보통 로밍망이면 CMLink라서......",negative,0.3028299808502197
2025-07-04 07:08:07,'3년간 숨어든 #해커'…SKT 임시서버 뚫고 유심정보 2700만건 유출,positive,0.7194284200668335
2025-07-04 07:02:07,"[한국인터넷미디어기자협회] 과기부, 유심 정보 유출 SK 과실 인정... ˝위약금 면제 가능˝",negative,0.02836287021636963
2025-07-04 06:59:14,나 오늘 유심이 갑자기 인식이 안 돼서 급하게 대리점 갔더니 기존 유심 버리고 이심으로 바꿔줌 난 이제 유심이 없는 폰을 쓰는 여자임 갑자기 내 폰이 가짜처럼 느껴지고 세상이 너무 가짜같음,negative,0.06477868556976318
2025-07-04 06:56:34,내 세팅엔 2스도 쿨 빌 때 아니면 잘 안 쓰게돼서… 지혜룬 없는데도 재빠름 빼고 날렵 쓰는 이유심,negative,0.08939957618713379
2025-07-04 06:52:49,[특별기고-김승주 교수] SKT 유심 해킹 사태가 우리에게 주는 교훈,positive,0.9301345348358154
2025-07-04 06:50:03,"'유심해킹' SKT, '7조 손실' 떠안나… 정부 ""위약금 면제해야""
#면제 #해킹 #유심 #손실 #위약금",negative,0.08950221538543701
2025-07-04 06:34:04,"정부 ""SKT 위약금 면제해야…반대 시 시정명령·등록취소""(종합) | 연합뉴스

""유심정보 유출 후 번호이동한 경우 위약금 환불해야""
""해킹 귀책 사유 있고 안전한 통신 제공 의무도 위반""",negative,0.1795673370361328
2025-07-04 06:24:04,"SK텔레콤에서 발생한 해킹 사고로 대량의 유심정보가 유출된 가운데, 정부가 이번 사고를 통신사의 명백한 과실로 판단하고 이용자가 계약을 해지할 경우 위약금 면제 조항이 적용될 수 있다고 밝혔습니다.",negative,0.20102345943450928
2025-07-04 06:08:55,"[속보] 과기정통부 ""유심 복제로 인한 피해 실마리 발견 못 해""

피해 실마리? 해결 실마리가 아니라?
국민 2천5백만명분의 서버 해킹되도 아무 상관없다는 SKT입장을 과기부가 대변해줌. 저 수준이면 과기부 곧 짤리고
SKT로 재취업 나갈 듯.",negative,0.06265980005264282
2025-07-04 06:07:00,"SKT 해킹으로 유심 정보 2696만 건 유출 정부는 “보안에 SKT 과실 있어…위약금 없이 해지 가능성도 있다”고 밝혔어요. 관리 소홀·암호화 미비 등 문제점 지적

#SKT해킹 #개인정보유출 #위약금면제 #통신보안",negative,0.03681141138076782
2025-07-04 06:06:52,"더이상 미룰수 없다 
1)유심바꾸기
2)배대지입력하기",negative,0.04923975467681885
2025-07-04 06:06:32,"SK텔레콤이 유심 해킹 사태로 통신사를 옮기거나 계약을 해지한 이용자의 위약금을 면제해줘야 한다는 과학기술정보통신부 판단이 나왔습니다.
#SKT #SK텔레콤 #유심해킹사태 #SKT유심 #SK텔레콤유심 #SKT유심해킹사태 #위약금 #위약금면제 #악성코드 #유심",negative,0.013712167739868164
2025-07-04 06:01:48,"[속보] 과기정통부, 해킹 사태 SKT 과실 인정…위약금 면제 가능
SKT 해킹 사태 조사 발표 당국, 관리부실 사고 결론
전체서버 4만2605대 대상유출된 유심 정보 총 25종 정보유출 규모 9.82GB 달해 해킹공격 3년 동안 이뤄져  SKT PW 장기간 미변경 원인",negative,0.04752570390701294
2025-07-04 06:00:02,과학기술정보통신부가 SK텔레콤 유심 정보 유출에 대해 이용약관을 검토한 결과 가입자 번호이동 위약금 면제가 가능하다고 4일 밝혔습니다.,negative,0.2555352449417114
2025-07-04 05:59:17,"[속보]정부 ""SKT 서버 28대서 악성코드 33종…유심정보 2700만건 유출""",negative,0.11509531736373901
2025-07-04 05:55:04,"2025 미국 여행 : 실속 체크리스트


미국 여행 준비, 막막하신가요? 비자부터 보험, 환전, 유심까지 한 번에 정리했습니다.
꼭 필요한 것만 콕콕 짚은 실속 체크리스트로 시간과 비용을 아끼세요.

복잡한 준비 과정을 쉽게 이해하고 깔끔하게 끝낼 수 있도록 도와드립니다.",negative,0.4793156385421753
2025-07-04 05:49:39,"아사이볼 마싯다^_^♡
유심바꾸러 언제가지6_6",positive,0.8024400472640991
2025-07-04 05:44:45,"4년 동안 뭘 했나?

조사 결과 해커는 2021년 8월 6일부터 SK텔레콤 서버에 악성 코드를 심었습니다.

총 28개 서버가 공격을 받았고 33개 악성 코드가 침투했습니다. 이로 인해 유심 정보 25종이 유출됐습니다. 규모는 9.82GB에 해당합니다.",negative,0.2405669093132019
2025-07-04 05:31:11,"아날로그 라이프를 누리는 사람 가트다...
어쩌다 한국유심까지 없어졌어요",negative,0.028130412101745605
2025-07-04 04:29:40,유심도 일단 정지 해제 신청해놨고-,negative,0.15683430433273315
2025-07-04 04:12:21,부산 도착했는데 한국 유심이 안된다,negative,0.044950783252716064
2025-07-04 03:36:41,유심을 5월에 갈았는데 ㅅㅂ 갑자기 제한구역이 된다고 이씨발새끼들아,negative,0.32141655683517456
2025-07-04 02:42:39,계정을 하나 뚫어야하는데 유심을 안 들고왔고 아이고,negative,0.13303005695343018
2025-07-04 02:31:39,유심칩 이제야 교환했다히히,positive,0.5356271266937256
2025-07-04 02:30:05,진짜 혹시모르니 유심 다시 바꿔보고 시도해보겠습니다..,negative,0.09149342775344849
2025-07-04 02:29:17,"내가 집에 있는 iplay40 LTE팔라고 했다가
지금 잠시 보류하는 이유는
1) 사용자는 나지만 지금 동생 소유
2) 서브폰 필요없어서 유심칩을 태블릿에 꼿아 사용했다가
놋8에 꼿아 사용하게되어서 또 사용안하게 댐!
3) 요새 블투이어폰도 그렇고 폰도 그렇게 갑자기 서브가 필요하게되는 상황이 생겨서!",negative,0.2575507164001465
2025-07-04 02:26:29,"폰을 꽤 오래써서 그런가
폰이 뜨거워지면 이상해져서 
그냥 안되겟다 싶어서 
미니에 잇던 유심을 6에 넣어서 
6로 갈아탓는데 
엄.... 카톡이 안되서 6 쓸거면 
미니 들고 댕겨야댐 ,,,,,,",negative,0.22679352760314941
2025-07-04 02:21:44,유심 울트라에 넣고 설정끝났는데 너무너무 무서워여 ...,negative,0.3201097249984741
2025-07-04 01:53:18,"SK텔레콤이 유심 사태에 대해 위약금을 면제할 수 있다는 내용이 담긴 보고서를 국회에 제출했습니다.

앞서 이재명 대통령은 어제 수석·보좌관회의에서 “SKT 가입자가 회사 귀책사유로 계약해지할 경우 위약금을 비롯한 손해를 보는 일이 없어야 한다”고 말한 바 있습니다.",positive,0.6097204089164734
2025-07-04 01:44:53,"계엄은 옳았다. 현재 국가비상사태입니다.
강원도 마약2톤 부산600kg 등 적발, 중국간첩 군사시설 촬영 -> 체포했으나 간첩법 미개정으로 풀림 -> 다시 촬영하다 걸림(간첩법 민주당이 계속 개정x)
Skt 대규모 유심해킹, 부정선거
 많은 일이 일어나고 있습니다 과연 우연일까요?
찾아보면  다 비상식",negative,0.1302585005760193
2025-07-04 01:27:15,"정청래 당선될라믄

핸드폰 유심 빼고 한달 간 어디 산 속 들어갔다 나오면 됌",negative,0.38699108362197876
