created_at,text,sentiment,score
2025-07-03 13:29:18,"E심 궁금하기도 하고 몇 천원 싸기도 해서 번호이동할 때 유심 안 사고 E심으로 햇는데
등록도 바로 안 돼서 몇 시간 헤매고 재부팅도 한 한시간동안 열번 하고
오늘 교통카드 인식 안 되는 줄 알고 잘못 찍어서 낸 비용만 이미 삼천원이셈
삼성페이 인식도 뭔가 누락돼서 고객센터 연락도 해야됨
눈물",negative,0.044209420680999756
2025-07-03 12:36:52,"그러나 이러한 마케팅 전략의 배경에는 심각한 보안 위협, 특히 중국과 연계된 사이버 공격의 위험성이 있다는 점을 국민들은 간과해서는 안 된다.

SKT가 신규 영업을 중단했던 핵심 이유는 바로 유심 해킹을 통한 개인정보 유출 사건이었다.",negative,0.08241909742355347
2025-07-03 12:36:28,"""아이폰도 공짜?""···SKT 신규영업 재개에 '0원폰' 곳곳에서 목격

최근 SK텔레콤이 유심(USIM) 해킹 사태로 인해 대규모 가입자 이탈을 겪은 후, 이를 만회하기 위해 신규 영업을 재개하며 파격적인 보조금 공세에 나섰다.",negative,0.08324432373046875
2025-07-03 12:17:37,"우리 아저씨들이라면 관짝 들어갈때까지 공연할꺼라 걱정마셔요!!
저는 배대지 주소 빌려서 회원증이랑 회보 받구 있구요 폰번호는 일본유심판거 번호 쓰고 잇어요!",negative,0.38138020038604736
2025-07-03 11:56:29,"갤탭SD카드꽂다가유심트레이뽀갈내서수리센터가야됨씨발 
모든게꿈이길 ㅠㅠ",positive,0.9603066444396973
2025-07-03 11:40:59,"유플러스 진짜죽일까
해외유심 쓰느라 한국폰 정지시켜놧는데
정지 해제를 하려고 하면
본인인증을 해야함
그리고 본인인증을 하려면
ARS인증을해야함
그리고 ARS인증을하려면
폰 정지를 풀어야함
그리고 폰 정지를 풀려면..",negative,0.19790714979171753
2025-07-03 11:24:41,"큰일남 
알뜰 유심 교체하다가
계속 오류 나서
걍 문자고 통화도 다 안됨",negative,0.007999777793884277
2025-07-03 10:38:43,"네가 노력하면 유심해. 애쓰면 상냥해져. 그러니까 손해 보지는 않겠다, 이번에는~",negative,0.372337281703949
2025-07-03 10:12:21,일본 여행갈때 유심사서 메루카리 뚫어둬야지,negative,0.07930302619934082
2025-07-03 09:51:54,"아니뭐라히지sd카드가 딱 안껴짐
유심은왜분리된거임 ㅅㅂ",negative,0.02754974365234375
2025-07-03 09:48:39,님들저갤탭에sd카드넣으려고유심뽑다가이렇게됐어요어떡하죠씨발,negative,0.19290655851364136
2025-07-03 09:28:28,읭 중국에서 전화가옴... 일하느라 못받았는데 음성 메세지로 중국어를 남걋네.. 머지.... 내 개인정보 드댜 모두 털려버린것인가..!! skt인데 유심 안바꿔서 그런가 ㅋㅋㅋㅋㅋ,negative,0.3460502624511719
2025-07-03 09:03:03,유심 바꾸러 대리점 옴,negative,0.16349494457244873
2025-07-03 08:31:17,말투 진짜귀여유심.. 친해지고 싶엇는데 선뎀 해주셔서 넘기뻣슴  진짜 짱친먹읒시다 저희,positive,0.9849204421043396
2025-07-03 08:29:11,"나 방금 끔찍한 경험을 함
심층 오토 돌려놓고 딴짓하다 나 스킬 쓰는 소리 안 들려서 쳐다보니 죽어 있는데 힐러가 있음
그런데 힐이 안 들어옴 유심이 쳐다보고 옆에도 있어 봤지만 힐이 전혀 안 들어옴",negative,0.10953116416931152
2025-07-03 08:23:02,"어, 으으...... 근데 그, 쪽지에서 말하는 게 그건가......
 이 시발 발그레지지 말라고.
 나 안 발그레한데......
 으응 그래 헤벌레야.

벌레도 아닌데...... 소냐가 이렇게 답했다가 아방한 새끼, 아방한 새끼, 하며 발길질을 당함. 그런 와중에도 소냐는 쪽지에 대해 유심하게 생각해봄.",negative,0.1612427830696106
2025-07-03 08:12:33,"도길 통신사 바꾸기 타임라인
번호이동 신청 후 3일 후 번호 이동 신청 메일이 옴
신청 후 유심 배송 (3-5일 소요)
번호 이동 신청한 번호는 최대 10일 후 사용가능
전통신사 계약은 신청 다음날 끊어놔서 유심 올때까지 인터넷없음 ㅈㄴ역대급",negative,0.017109930515289307
2025-07-03 08:02:05,다행히도 유심은 차 바닥에 얌전히 있더라..,negative,0.12580019235610962
2025-07-03 08:01:50,레전드 휴대폰 바꾸고 오는길에 차에서 유심바꾸겠다고 혼자 낑낑거리다가 차 안에서 유심 잃어버려서 혹시라도 유심 뿌서지거나 고장날까봐 레전드로 집까지 슈퍼운전해서 왔음,negative,0.3130303621292114
2025-07-03 07:16:09,유심센터에서 비비데바가 흘러나오더라고요 ㅋㅋ,positive,0.7168003916740417
2025-07-03 07:09:40,ㄱ- ....  오늘 유심 도착했대요..,negative,0.36493003368377686
2025-07-03 06:59:21,"아니 난 skt 쓰는데 유심 안 바꿔도 될 것 같아
아니 덕질하면서 내 개인정보가 다 털리는데 유심 안 바꿔도 괜찮지 않을까 이미 내 개인정보 다 털린것 같은데 위버스도 털려 nol도 털려",negative,0.03567558526992798
2025-07-03 05:56:32,"어제 유심칩 교환 때문에 휴대폰대리점 방문해서 오늘 114 전화왔는데...
AI가 점수 주라고 0부터 10까지 숫자만 명확히 부르라고 해서10(만점임)이라고 말했는데 3번이나 못 알아처먹길래 걍 끊어버림ㅡㅡ
아니 아직 사람 말귀를 제대로 못알아먹는데 대체 왜 이렇게 성급하게 AI 쓰는거임?",negative,0.16297054290771484
2025-07-03 05:10:43,공기계 산거에 유심이 들어잇는데 이거 괜찮은거에여?,positive,0.8934832811355591
2025-07-03 03:43:01,일본 유심인데 일본에서도 전화불가능 인지 잘안되더라구요 토요일 가서 해봐야할듯한,negative,0.09336906671524048
2025-07-03 03:42:49,"FC선행은 팬클럽 선행인데.
로치케면 일본국내번호있어야 가입될거임...
하나셀 유심같은거 구매해서 일본에서 번호 뚫고 로치케가입/로그인 까지 끝내면 국내에서도 티케팅이 가능한걸로암",negative,0.08535152673721313
2025-07-03 03:41:19,"오늘할일

다이소몰 주문
맨체티켓트랜스퍼열렷나확인
짐 싸기?
유심사고 환전신청",negative,0.03469449281692505
2025-07-03 03:19:38,"그리고 유심만 교체하는 경우는 사실 카톡은 백업 안해도 문제 없는데 소심한 마음에 대화백업해두려다 이런 상황이 ㅜㅜ 
기기 변경 아닌 이상 암 문제 없었는데 지쳐버린 후죠가 여기 1인",negative,0.33045852184295654
2025-07-03 03:17:35,저는 전화 인증 해두고선 풀리지는 않더라구요 그래서 지금 한국 유심인데도 제 폰에 들어와있어요 한치님도 국내에서 전화 가능한 유심 아닌가요??,positive,0.8546526432037354
2025-07-03 03:09:31,아니 걍.. 샤프 심 나오는 부분으로..? ...폰 유심 말하는거 맞죠?,negative,0.14799940586090088
2025-07-03 03:08:49,"스크트 사태때문에 드디어 유심을 바꿨는데 제일 애먹은게 카톡 대화 백업이 저장공간 부족으로 계속 안된다고 뜨는거였어요 ㅜㅜ 
모든 미디어데이터 지워도 안되어서 폭발 직전이었는데 단톡방 수가 문제였단걸 검색해 보고서야 알게됨",positive,0.6232835054397583
2025-07-03 03:02:27,아 띠바아 망햇다 오늘 갑자기 개통돼서 통신사 옮겨서 유심 새로 껴야하는데 유심 뚜껑 열줄을 모름 ㅠㅠ 핀이 없어서 도구 이용해야하는데 핑셋도 휘어버리고 바늘도 안됨.. 다레카.. 날 도와줘...!!,negative,0.03974348306655884
2025-07-03 02:39:56,끄아아 드디어 새폰으로!! 유심보호서비스땜에 안되던거 겨우했어여 ㅠㅠ,negative,0.32840418815612793
2025-07-03 01:36:06,유심 바꾸고 우연히 타 부처 부스에서 보냉백더 털어옴 계곡 가고 싶다,positive,0.7384270429611206
